id,tool,rule_id,vulnerability_id,package,installed_version,message,severity,file,start_line,cwe,raw,cve_id_extracted,component_name,component_version,component_purl,match_how
,trivy,CVE-2021-21702,CVE-2021-21702,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2021-21702
Severity: HIGH
Fixed Version: 7.0.33-0+deb9u11
Link: [CVE-2021-21702](https://avd.aquasec.com/nvd/cve-2021-21702)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-21702"", ""ruleIndex"": 94, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2021-21702\nSeverity: HIGH\nFixed Version: 7.0.33-0+deb9u11\nLink: [CVE-2021-21702](https://avd.aquasec.com/nvd/cve-2021-21702)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2021-21702,UNMAPPED,,,
,trivy,CVE-2021-21703,CVE-2021-21703,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2021-21703
Severity: HIGH
Fixed Version: 7.0.33-0+deb9u12
Link: [CVE-2021-21703](https://avd.aquasec.com/nvd/cve-2021-21703)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-21703"", ""ruleIndex"": 95, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2021-21703\nSeverity: HIGH\nFixed Version: 7.0.33-0+deb9u12\nLink: [CVE-2021-21703](https://avd.aquasec.com/nvd/cve-2021-21703)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2021-21703,UNMAPPED,,,
,trivy,CVE-2022-31625,CVE-2022-31625,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2022-31625
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-31625](https://avd.aquasec.com/nvd/cve-2022-31625)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2022-31625"", ""ruleIndex"": 96, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2022-31625\nSeverity: HIGH\nFixed Version: \nLink: [CVE-2022-31625](https://avd.aquasec.com/nvd/cve-2022-31625)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2022-31625,UNMAPPED,,,
,trivy,CVE-2022-31626,CVE-2022-31626,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2022-31626
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-31626](https://avd.aquasec.com/nvd/cve-2022-31626)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2022-31626"", ""ruleIndex"": 97, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2022-31626\nSeverity: HIGH\nFixed Version: \nLink: [CVE-2022-31626](https://avd.aquasec.com/nvd/cve-2022-31626)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2022-31626,UNMAPPED,,,
,trivy,CVE-2018-14851,CVE-2018-14851,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2018-14851
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u1
Link: [CVE-2018-14851](https://avd.aquasec.com/nvd/cve-2018-14851)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-14851"", ""ruleIndex"": 98, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2018-14851\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u1\nLink: [CVE-2018-14851](https://avd.aquasec.com/nvd/cve-2018-14851)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2018-14851,UNMAPPED,,,
,trivy,CVE-2018-17082,CVE-2018-17082,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2018-17082
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u1
Link: [CVE-2018-17082](https://avd.aquasec.com/nvd/cve-2018-17082)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-17082"", ""ruleIndex"": 99, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2018-17082\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u1\nLink: [CVE-2018-17082](https://avd.aquasec.com/nvd/cve-2018-17082)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2018-17082,UNMAPPED,,,
,trivy,CVE-2019-11038,CVE-2019-11038,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11038
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11038](https://avd.aquasec.com/nvd/cve-2019-11038)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11038"", ""ruleIndex"": 100, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11038\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u5\nLink: [CVE-2019-11038](https://avd.aquasec.com/nvd/cve-2019-11038)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2019-11038,UNMAPPED,,,
,trivy,CVE-2019-11045,CVE-2019-11045,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11045
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u7
Link: [CVE-2019-11045](https://avd.aquasec.com/nvd/cve-2019-11045)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11045"", ""ruleIndex"": 101, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11045\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u7\nLink: [CVE-2019-11045](https://avd.aquasec.com/nvd/cve-2019-11045)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2019-11045,UNMAPPED,,,
,trivy,CVE-2019-11046,CVE-2019-11046,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11046
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u7
Link: [CVE-2019-11046](https://avd.aquasec.com/nvd/cve-2019-11046)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11046"", ""ruleIndex"": 102, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11046\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u7\nLink: [CVE-2019-11046](https://avd.aquasec.com/nvd/cve-2019-11046)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2019-11046,UNMAPPED,,,
,trivy,CVE-2019-11047,CVE-2019-11047,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11047
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u7
Link: [CVE-2019-11047](https://avd.aquasec.com/nvd/cve-2019-11047)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11047"", ""ruleIndex"": 103, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11047\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u7\nLink: [CVE-2019-11047](https://avd.aquasec.com/nvd/cve-2019-11047)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2019-11047,UNMAPPED,,,
,trivy,CVE-2019-11048,CVE-2019-11048,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11048
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u8
Link: [CVE-2019-11048](https://avd.aquasec.com/nvd/cve-2019-11048)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11048"", ""ruleIndex"": 104, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11048\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u8\nLink: [CVE-2019-11048](https://avd.aquasec.com/nvd/cve-2019-11048)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2019-11048,UNMAPPED,,,
,trivy,CVE-2019-11050,CVE-2019-11050,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11050
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u7
Link: [CVE-2019-11050](https://avd.aquasec.com/nvd/cve-2019-11050)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11050"", ""ruleIndex"": 105, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11050\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u7\nLink: [CVE-2019-11050](https://avd.aquasec.com/nvd/cve-2019-11050)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2019-11050,UNMAPPED,,,
,trivy,CVE-2020-7063,CVE-2020-7063,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7063
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u8
Link: [CVE-2020-7063](https://avd.aquasec.com/nvd/cve-2020-7063)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-7063"", ""ruleIndex"": 106, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2020-7063\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u8\nLink: [CVE-2020-7063](https://avd.aquasec.com/nvd/cve-2020-7063)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2020-7063,UNMAPPED,,,
,trivy,CVE-2020-7064,CVE-2020-7064,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7064
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u8
Link: [CVE-2020-7064](https://avd.aquasec.com/nvd/cve-2020-7064)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-7064"", ""ruleIndex"": 107, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2020-7064\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u8\nLink: [CVE-2020-7064](https://avd.aquasec.com/nvd/cve-2020-7064)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2020-7064,UNMAPPED,,,
,trivy,CVE-2020-7066,CVE-2020-7066,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7066
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u8
Link: [CVE-2020-7066](https://avd.aquasec.com/nvd/cve-2020-7066)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-7066"", ""ruleIndex"": 108, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2020-7066\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u8\nLink: [CVE-2020-7066](https://avd.aquasec.com/nvd/cve-2020-7066)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2020-7066,UNMAPPED,,,
,trivy,CVE-2020-7070,CVE-2020-7070,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7070
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u10
Link: [CVE-2020-7070](https://avd.aquasec.com/nvd/cve-2020-7070)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-7070"", ""ruleIndex"": 109, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2020-7070\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u10\nLink: [CVE-2020-7070](https://avd.aquasec.com/nvd/cve-2020-7070)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2020-7070,UNMAPPED,,,
,trivy,CVE-2020-7071,CVE-2020-7071,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7071
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u11
Link: [CVE-2020-7071](https://avd.aquasec.com/nvd/cve-2020-7071)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-7071"", ""ruleIndex"": 110, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2020-7071\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u11\nLink: [CVE-2020-7071](https://avd.aquasec.com/nvd/cve-2020-7071)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2020-7071,UNMAPPED,,,
,trivy,CVE-2021-21704,CVE-2021-21704,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2021-21704
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u11
Link: [CVE-2021-21704](https://avd.aquasec.com/nvd/cve-2021-21704)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-21704"", ""ruleIndex"": 111, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2021-21704\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u11\nLink: [CVE-2021-21704](https://avd.aquasec.com/nvd/cve-2021-21704)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2021-21704,UNMAPPED,,,
,trivy,CVE-2021-21705,CVE-2021-21705,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2021-21705
Severity: MEDIUM
Fixed Version: 7.0.33-0+deb9u11
Link: [CVE-2021-21705](https://avd.aquasec.com/nvd/cve-2021-21705)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-21705"", ""ruleIndex"": 112, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2021-21705\nSeverity: MEDIUM\nFixed Version: 7.0.33-0+deb9u11\nLink: [CVE-2021-21705](https://avd.aquasec.com/nvd/cve-2021-21705)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2021-21705,UNMAPPED,,,
,trivy,CVE-2021-21707,CVE-2021-21707,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2021-21707
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2021-21707](https://avd.aquasec.com/nvd/cve-2021-21707)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-21707"", ""ruleIndex"": 113, ""level"": ""warning"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2021-21707\nSeverity: MEDIUM\nFixed Version: \nLink: [CVE-2021-21707](https://avd.aquasec.com/nvd/cve-2021-21707)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2021-21707,UNMAPPED,,,
,trivy,CVE-2020-7068,CVE-2020-7068,,,"Package: php7.0-gd
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7068
Severity: LOW
Fixed Version: 7.0.33-0+deb9u9
Link: [CVE-2020-7068](https://avd.aquasec.com/nvd/cve-2020-7068)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-7068"", ""ruleIndex"": 114, ""level"": ""note"", ""message"": {""text"": ""Package: php7.0-gd\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2020-7068\nSeverity: LOW\nFixed Version: 7.0.33-0+deb9u9\nLink: [CVE-2020-7068](https://avd.aquasec.com/nvd/cve-2020-7068)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-gd@7.0.30-0+deb9u1""}}]}",CVE-2020-7068,UNMAPPED,,,
,trivy,CVE-2017-8923,CVE-2017-8923,,,"Package: php7.0-json
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2017-8923
Severity: CRITICAL
Fixed Version: 
Link: [CVE-2017-8923](https://avd.aquasec.com/nvd/cve-2017-8923)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-8923"", ""ruleIndex"": 63, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-json\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2017-8923\nSeverity: CRITICAL\nFixed Version: \nLink: [CVE-2017-8923](https://avd.aquasec.com/nvd/cve-2017-8923)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-json@7.0.30-0+deb9u1""}}]}",CVE-2017-8923,UNMAPPED,,,
,trivy,CVE-2019-11034,CVE-2019-11034,,,"Package: php7.0-json
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11034
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11034](https://avd.aquasec.com/nvd/cve-2019-11034)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11034"", ""ruleIndex"": 64, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-json\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11034\nSeverity: CRITICAL\nFixed Version: 7.0.33-0+deb9u5\nLink: [CVE-2019-11034](https://avd.aquasec.com/nvd/cve-2019-11034)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-json@7.0.30-0+deb9u1""}}]}",CVE-2019-11034,UNMAPPED,,,
,trivy,CVE-2019-11035,CVE-2019-11035,,,"Package: php7.0-json
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11035
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11035](https://avd.aquasec.com/nvd/cve-2019-11035)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11035"", ""ruleIndex"": 65, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-json\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11035\nSeverity: CRITICAL\nFixed Version: 7.0.33-0+deb9u5\nLink: [CVE-2019-11035](https://avd.aquasec.com/nvd/cve-2019-11035)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-json@7.0.30-0+deb9u1""}}]}",CVE-2019-11035,UNMAPPED,,,
,trivy,CVE-2019-11036,CVE-2019-11036,,,"Package: php7.0-json
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11036
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11036](https://avd.aquasec.com/nvd/cve-2019-11036)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-11036"", ""ruleIndex"": 66, ""level"": ""error"", ""message"": {""text"": ""Package: php7.0-json\nInstalled Version: 7.0.30-0+deb9u1\nVulnerability CVE-2019-11036\nSeverity: CRITICAL\nFixed Version: 7.0.33-0+deb9u5\nLink: [CVE-2019-11036](https://avd.aquasec.com/nvd/cve-2019-11036)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: php7.0-json@7.0.30-0+deb9u1""}}]}",CVE-2019-11036,UNMAPPED,,,
